,days,cumulative_incidence_SRC,cumulative_incidence_TRG,cumulative_incidence_vax
90,2020-12-08,0.18867298443917785,0.23115203065907908,0.0
91,2020-12-09,0.21096317943061246,0.2379986010317391,0.0
92,2020-12-10,0.22810867420532066,0.24499361474433734,0.0
93,2020-12-11,0.24691724136383214,0.2516508441221782,0.0
94,2020-12-12,0.2608997790980051,0.2579112147748782,0.0
95,2020-12-13,0.27984311853093063,0.2630037301715337,0.0
96,2020-12-14,0.2962724871709094,0.2652288655426482,0.0
97,2020-12-15,0.3209254012654562,0.2687869615172895,0.0
98,2020-12-16,0.3681234990717492,0.27380979942785155,0.0
99,2020-12-17,0.39966289296073804,0.2797157237382501,0.0
100,2020-12-18,0.4272829089123318,0.2846446485153819,0.0
101,2020-12-19,0.470343969508116,0.2887844000261075,0.0
102,2020-12-20,0.5072312495715396,0.2917305459054933,0.0
